architecture,recorder_config,benchmark,variant,seed,workload_scale,measured_or_estimated,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
v2,full,uart_command_bug,no_failure_edge,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,105,26,35,280,1346.153846,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,105,26,35,280,1346.153846,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,105,26,35,280,1346.153846,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,105,26,35,280,1346.153846,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,105,26,35,280,1346.153846,105,26,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1581,348,241,1928,692.528736,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1581,348,241,1928,692.528736,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1581,348,241,1928,692.528736,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1581,348,241,1928,692.528736,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1581,348,241,1928,692.528736,1581,348,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5997,1308,241,1928,184.250765,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5997,1308,241,1928,184.250765,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5997,1308,241,1928,184.250765,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5997,1308,241,1928,184.250765,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5997,1308,241,1928,184.250765,5997,1308,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23661,5148,241,1928,46.814297,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23661,5148,241,1928,46.814297,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23661,5148,241,1928,46.814297,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23661,5148,241,1928,46.814297,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23661,5148,241,1928,46.814297,23661,5148,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94317,20508,241,1928,11.751512,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94317,20508,241,1928,11.751512,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94317,20508,241,1928,11.751512,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94317,20508,241,1928,11.751512,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94317,20508,241,1928,11.751512,94317,20508,6,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1655,240,1920,145.015106,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1655,240,1920,145.015106,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1655,240,1920,145.015106,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1655,240,1920,145.015106,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1655,240,1920,145.015106,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3152,248,1984,78.680203,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3152,248,1984,78.680203,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3152,248,1984,78.680203,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3152,248,1984,78.680203,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3152,248,1984,78.680203,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15973,248,1984,15.526200,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15973,248,1984,15.526200,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15973,248,1984,15.526200,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15973,248,1984,15.526200,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15973,248,1984,15.526200,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30592,248,1984,8.106695,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30592,248,1984,8.106695,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30592,248,1984,8.106695,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30592,248,1984,8.106695,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30592,248,1984,8.106695,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55733,248,1984,4.449787,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55733,248,1984,4.449787,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55733,248,1984,4.449787,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55733,248,1984,4.449787,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55733,248,1984,4.449787,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,watchdog_timeout_bug,no_failure_edge,1,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,2,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,3,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,4,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,5,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,1,short,MEASURED,compiler_c_scaled,true,10000,3157,242,1936,76.655052,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,2,short,MEASURED,compiler_c_scaled,true,10000,3157,242,1936,76.655052,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,3,short,MEASURED,compiler_c_scaled,true,10000,3157,242,1936,76.655052,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,4,short,MEASURED,compiler_c_scaled,true,10000,3157,242,1936,76.655052,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,5,short,MEASURED,compiler_c_scaled,true,10000,3157,242,1936,76.655052,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,1,medium,MEASURED,compiler_c_scaled,true,50000,15978,242,1936,15.145826,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,2,medium,MEASURED,compiler_c_scaled,true,50000,15978,242,1936,15.145826,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,3,medium,MEASURED,compiler_c_scaled,true,50000,15978,242,1936,15.145826,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,4,medium,MEASURED,compiler_c_scaled,true,50000,15978,242,1936,15.145826,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,5,medium,MEASURED,compiler_c_scaled,true,50000,15978,242,1936,15.145826,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,1,long,MEASURED,compiler_c_scaled,true,100000,30597,242,1936,7.909272,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,2,long,MEASURED,compiler_c_scaled,true,100000,30597,242,1936,7.909272,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,3,long,MEASURED,compiler_c_scaled,true,100000,30597,242,1936,7.909272,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,4,long,MEASURED,compiler_c_scaled,true,100000,30597,242,1936,7.909272,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,5,long,MEASURED,compiler_c_scaled,true,100000,30597,242,1936,7.909272,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,1,stress,MEASURED,compiler_c_scaled,true,200000,55738,242,1936,4.341742,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,2,stress,MEASURED,compiler_c_scaled,true,200000,55738,242,1936,4.341742,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,3,stress,MEASURED,compiler_c_scaled,true,200000,55738,242,1936,4.341742,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,4,stress,MEASURED,compiler_c_scaled,true,200000,55738,242,1936,4.341742,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
v2,full,watchdog_timeout_bug,no_failure_edge,5,stress,MEASURED,compiler_c_scaled,true,200000,55738,242,1936,4.341742,NA,NA,0,FAIL,FAIL,FAIL,false,error_code=UNEXPECTED_FAILURE
